# VR Dots Session Log (CSV)
# dateTimeUTC,2025-11-13T00:36:00.8016710Z
# deviceModel,Oculus Quest
# deviceName,Quest 3
# appVersion,0.1.4
# simHz,75
# viewDistance_m,2
# metersPerDeg,0.03491013
# apertureRadius_deg,8
# dotSize_deg,0.5
# rotationSpeed_degPerSec,81
# translationSpeed_degPerSec,2.26
# translationSpeed_m_per_s,0.0788969
# translationDuration_ms,300
# delayedOnset_ms,750
# preTranslation_ms,300
# dotsPerField,400
# trialsCount,160

trialIndex,conditionID,headingDeg,onsetFrame,transStartFrame,transEndFrame,totalFrames,seedA0,seedA1,seedB2,seedB3
# mkrows 3,1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2
# colorrows 3,R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G
4,UNCUED,225.0,56,78,100,130,1148561806,135260031,1311090121,1662681166
# mkrows 4,1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;3|4|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2
# colorrows 4,R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G
5,CUED,0.0,56,78,100,130,592812233,758049174,104074046,962366435
# mkrows 5,1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2
# colorrows 5,R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G
6,CUED,0.0,56,78,100,130,686356388,98706598,829075810,488765843
# mkrows 6,1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|3|4;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2;1|1|2|2
# colorrows 6,R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|K|K;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G;R|R|G|G
